,Soundfile,Left time (sec),Right time (sec),Top freq (Hz),Bottom freq (Hz),Species,Call Type,Comments,Unnamed: 8
4269,ICLISTENHF1251_20140401T162458.936Z.wav,87.03422,88.28897,4830.42,3020.04,Oo,,,
4270,ICLISTENHF1251_20140401T163458.938Z.wav,38.47908,39.12548,22014.08,7280.7,O|Oo,CK,,
4271,ICLISTENHF1251_20140401T163458.938Z.wav,97.37643,99.69582,10110.64,680.94,Oo,PC,SRKW,
4272,ICLISTENHF1251_20140401T163458.938Z.wav,113.883,117.408,28.5,16.8,B,,,
4273,ICLISTENHF1251_20140401T164458.940Z.wav,91.71103,92.81369,4058.3,2875.47,UN|Oo,W,,
4274,ICLISTENHF1251_20140401T164458.940Z.wav,132.50951,133.26995,21860.06,6461.87,O|Oo,CK,,
4275,ICLISTENHF1251_20140401T164458.940Z.wav,162.6616,164.14449,1413.29,615.5,Oo,PC,,
4276,ICLISTENHF1251_20140401T165458.941Z.wav,46.902,49.967,28.5,17.4,B,,,
4277,ICLISTENHF1251_20140401T165458.941Z.wav,141.36882,142.73764,332.26,167.12,Mn,TC,S,
4278,ICLISTENHF1251_20140401T165458.941Z.wav,168.09886,169.01141,20224.27,4658.46,Oo,CK,,
4279,ICLISTENHF1251_20140401T165458.941Z.wav,263.65019,265.28516,2577.61,770.8,Oo,PC,,
4618,ICLISTENHF1251_20140404T113459.656Z.wav,39.77416,41.37113,27.19,17.43,UN|B,,,
4619,ICLISTENHF1251_20140404T113459.656Z.wav,64.31558,64.5057,17002.98,11319.4,O,CK,,
4620,ICLISTENHF1251_20140404T113459.656Z.wav,211.86312,213.91635,2272.11,791.21,Oo,TC,,
4621,ICLISTENHF1251_20140404T114459.660Z.wav,104.06844,105.13308,19237.44,8184.22,Oo,CK,,
4622,ICLISTENHF1251_20140404T115459.662Z.wav,5.57034,6.21673,23604.64,9105.05,Oo,CK,,
4623,ICLISTENHF1251_20140404T120459.665Z.wav,71.673,72.50951,25289.85,9558.28,Oo,CK,,
4624,ICLISTENHF1251_20140404T120459.665Z.wav,78.11027,79.15589,1098.51,2197.01,UN|Oo,,,
4625,ICLISTENHF1251_20140404T121459.668Z.wav,31.22624,31.84411,4298.51,3438.81,Oo,TC,,
4626,ICLISTENHF1251_20140404T121459.668Z.wav,89.5057,90.41825,20954.68,9870.75,Oo,CK,,
4627,ICLISTENHF1251_20140404T121459.668Z.wav,162.52616,162.99194,8501.49,1098.51,Oo,PC,,
4628,ICLISTENHF1251_20140404T121459.668Z.wav,247.71863,249.92394,27.19,18.25,Bp,20 Hz,,
4629,ICLISTENHF1251_20140404T122459.671Z.wav,16.31179,17.26236,22014.08,13698.95,Oo,,,
4630,ICLISTENHF1251_20140404T122459.671Z.wav,27.8327,30.26616,4616.27,1263.64,Oo,TC,,
4631,ICLISTENHF1251_20140404T123459.674Z.wav,78.82128,80.72243,3359.51,1207.6,Oo,TC,,
4632,ICLISTENHF1251_20140404T123459.674Z.wav,109.88593,110.57034,20224.27,14120.39,Oo,,,
4633,ICLISTENHF1251_20140404T123459.674Z.wav,144.619,147.224,26.7,16.8,UN|B,,,
4634,ICLISTENHF1251_20140404T124459.677Z.wav,97.79468,99.39163,4830.42,1064.05,Oo,TC,,
4635,ICLISTENHF1251_20140404T124459.677Z.wav,261.78,263.926,25.9,17.4,UN|B,,,
4636,ICLISTENHF1251_20140404T125459.680Z.wav,23.298,25.444,22,13.7,B|Bp,,,
4637,ICLISTENHF1251_20140404T125459.680Z.wav,199.5057,200.72243,4329.8,2190.58,Oo,TC,,
4666,ICLISTENHF1251_20140404T202459.780Z.wav,25.39923,26.38783,7983.14,6406.45,UN|Oo|D|NN,W,,
4667,ICLISTENHF1251_20140404T202459.780Z.wav,76.95816,79.5057,37.18,15.51,B|Bp,,,
4668,ICLISTENHF1251_20140404T202459.780Z.wav,160.8365,162.1673,3327.39,1795.08,Oo,,,
4669,ICLISTENHF1251_20140404T203459.781Z.wav,30.655,33.414,28.1,16.8,Bp,20 Hz,,
4670,ICLISTENHF1251_20140404T203459.781Z.wav,47.94677,48.74525,7851.39,6687.56,UN|Oo|D|NN,W,,
4671,ICLISTENHF1251_20140404T203459.781Z.wav,103.15589,104.98099,4700.96,1776.03,Oo,,,
4675,ICLISTENHF1251_20140404T210459.787Z.wav,46.55894,48.30797,30.87,18.25,B|Bp,,,
4676,ICLISTENHF1251_20140404T210459.787Z.wav,264.73383,265.8365,6573.91,2791.53,Oo,TC,,
5954,ICLISTENHF1251_20140702T213216.569Z.wav,23.74524,25.19011,4172.87,809.4,Oo,PC,,
5955,ICLISTENHF1251_20140702T213216.569Z.wav,23.86364,25.04785,4629.05,691.54,Oo,PC,,
5956,ICLISTENHF1251_20140702T213216.569Z.wav,217.60456,218.36502,6082.18,82.61,Mn,,NS,
5957,ICLISTENHF1251_20140702T213216.569Z.wav,240,240.45627,8958.02,5671.19,D,W,,
6634,ICLISTENHF1251_20140704T120257.436Z.wav,6.3308,6.61597,31999,19237.44,Lo,CK,,
6635,ICLISTENHF1251_20140704T120257.436Z.wav,15.57416,15.96889,25407.72,2117.61,D|Lb|Lo,PC,,
6636,ICLISTENHF1251_20140704T120257.436Z.wav,18.33111,19.66191,20806.86,2037.19,D|Lb|Lo,PC,,
6637,ICLISTENHF1251_20140704T120257.436Z.wav,22.91286,23.50221,13908.34,3765.53,O|Oo,CK,,
6638,ICLISTENHF1251_20140704T120257.436Z.wav,69.253,69.28,31999,15346,O,CK,,
6639,ICLISTENHF1251_20140704T120257.436Z.wav,73.455,73.499,31694.8,20926.4,O,CK,,
6640,ICLISTENHF1251_20140704T120257.436Z.wav,124.8289,127.3384,513.59,110.98,Mn,NT,NS,
6641,ICLISTENHF1251_20140704T120257.436Z.wav,141.023,142.255,999.4,867.4,Mn,TC,NS,
6642,ICLISTENHF1251_20140704T120257.436Z.wav,160.78349,161.03469,22680.98,2357.51,D|Lb|Lo,PC,,
6643,ICLISTENHF1251_20140704T120257.436Z.wav,162.9366,163.42105,22212.44,1898.41,D|Lb|Lo,PC,,
6644,ICLISTENHF1251_20140704T120257.436Z.wav,186.92584,187.44616,31066.12,1928.52,D|Lb|Lo,PC,,
6645,ICLISTENHF1251_20140704T120257.436Z.wav,220.433,220.457,31126.9,21478.9,D|Gg,CK,,
6646,ICLISTENHF1251_20140704T120257.436Z.wav,234.63878,236.23574,5236.76,2213.26,Oo,PC,,
6647,ICLISTENHF1251_20140704T121257.437Z.wav,2.45246,3.34601,437.81,101.91,Mn,,NS,
6648,ICLISTENHF1251_20140704T121257.437Z.wav,6.23574,6.65399,31999,17511.08,O,CK,,
6649,ICLISTENHF1251_20140704T121257.437Z.wav,15.336,15.364,31738.4,20534.1,D|Lo,CK,,
6650,ICLISTENHF1251_20140704T121257.437Z.wav,32.453,32.483,31999,17787.5,O,CK,,
6651,ICLISTENHF1251_20140704T121257.437Z.wav,48.28897,50.22814,5572.15,1953.64,Oo,PC,,
6652,ICLISTENHF1251_20140704T121257.437Z.wav,61.096,61.116,31999,22490.8,O,CK,,
6653,ICLISTENHF1251_20140704T121257.437Z.wav,176.38783,177.03421,7721.45,1853.23,O|Oo,CK,,
6654,ICLISTENHF1251_20140704T121257.437Z.wav,193.80228,196.31179,715.77,177.99,UN|F,,,
6655,ICLISTENHF1251_20140704T121257.437Z.wav,255.58935,257.03421,16393.18,1560.33,D|Lb|Lo,PC,,
6656,ICLISTENHF1251_20140704T122257.438Z.wav,1.104,1.14,31999,22203,D|Gg,CK,,
6657,ICLISTENHF1251_20140704T122257.438Z.wav,1.842,1.856,31999,18615.8,O,CK,,
6658,ICLISTENHF1251_20140704T122257.438Z.wav,3.42205,4.63877,1263.64,105.46,Mn,NT,NS,
6659,ICLISTENHF1251_20140704T122257.438Z.wav,3.87833,6.12167,4058.3,1612.09,O|Oo|Pm,CK,,
6660,ICLISTENHF1251_20140704T122257.438Z.wav,37.9844501,38.70215011,28977.18,1242.08,D|Lb|Lo,PC,,
6661,ICLISTENHF1251_20140704T122257.438Z.wav,43.72608,44.56938,28688.57,1083.26,D|Lb|Lo,PC,,
6662,ICLISTENHF1251_20140704T122257.438Z.wav,55.412,55.431,30030,20712.1,D|Lo,CK,,
6663,ICLISTENHF1251_20140704T122257.438Z.wav,83.19975,83.45095,14237.89,2863.24,D|Lb|Lo,PC,,
6664,ICLISTENHF1251_20140704T122257.438Z.wav,86.92015,87.52852,31999,17897.53,O,CK,,
6665,ICLISTENHF1251_20140704T122257.438Z.wav,161.39354,162.41627,5882.12,1419.84,Oo,PC,,
6666,ICLISTENHF1251_20140704T122257.438Z.wav,162.82894,163.92344,5364.95,1566.65,Oo,PC,,
6667,ICLISTENHF1251_20140704T122257.438Z.wav,163.99522,164.73085,6692.51,1671.38,Oo,PC,,
6668,ICLISTENHF1251_20140704T122257.438Z.wav,165.19737,166.02273,6116.14,1618.31,Oo,PC,,
6669,ICLISTENHF1251_20140704T122257.438Z.wav,170.72368,171.49522,3869.72,1566.65,Oo,PC,,
6670,ICLISTENHF1251_20140704T122257.438Z.wav,171.48289,173.07985,5873.69,1953.64,Oo,TC,,
6671,ICLISTENHF1251_20140704T122257.438Z.wav,171.76435,172.60766,5882.12,1491.74,Oo,PC,,
6672,ICLISTENHF1251_20140704T122257.438Z.wav,173.61244,173.98923,31066.12,594.61,D|Lb|Lo,PC,,
6673,ICLISTENHF1251_20140704T122257.438Z.wav,177.23684,177.64951,29561.71,678.75,D|Lb|Lo,PC,,
6674,ICLISTENHF1251_20140704T122257.438Z.wav,177.3574,177.54753,20119.09,448.34,D|Gg,PC,,
6675,ICLISTENHF1251_20140704T122257.438Z.wav,213.6244,215.09569,4148.43,1396.52,Oo,PC,,
6676,ICLISTENHF1251_20140704T122257.438Z.wav,222.97249,223.6543,24638.34,1373.52,D|Lb|Lo,PC,,
6677,ICLISTENHF1251_20140704T122257.438Z.wav,224.37201,224.8744,26464.62,958.54,D|Lb|Lo,PC,,
6678,ICLISTENHF1251_20140704T122257.438Z.wav,262.71531,263.61244,5655.61,1725.9,Oo,,,
6679,ICLISTENHF1251_20140704T122257.438Z.wav,268.3134,269.22847,4886.22,1725.9,Oo,,,
6680,ICLISTENHF1251_20140704T123257.440Z.wav,10.11407,11.50189,506.88,84.09,Mn,NT,NS,
6681,ICLISTENHF1251_20140704T123257.440Z.wav,11.63498,12.85171,4410.09,1493.48,O|Oo|Pm,CK,,
6682,ICLISTENHF1251_20140704T123257.440Z.wav,15.52821,17.20123,4962.84,2123.7,Oo,PC,,
6683,ICLISTENHF1251_20140704T123257.440Z.wav,16.451,17.857,515.4,132,Mn,TC,NS,
6684,ICLISTENHF1251_20140704T123257.440Z.wav,31.676,31.697,31912.8,18833.8,D|Lo,CK,,
6685,ICLISTENHF1251_20140704T123257.440Z.wav,135.918,136.159,31999,1138.8,D|Lb|Lo,PC,,
6695,ICLISTENHF1251_20140704T125257.444Z.wav,0.881,0.948,7149.9,4228.9,O|Pm,CK,,
6696,ICLISTENHF1251_20140704T125257.444Z.wav,19.80861,20.79545,5019.22,1898.41,Oo,,,
6697,ICLISTENHF1251_20140704T125257.444Z.wav,25.80144,27.23684,6116.14,2252.07,Oo,,,
6698,ICLISTENHF1251_20140704T125257.444Z.wav,28.641,28.694,31389.6,16959.1,O,CK,,
6699,ICLISTENHF1251_20140704T125257.444Z.wav,80.29305,81.47727,4886.22,1781.89,Oo,,,
6700,ICLISTENHF1251_20140704T125257.444Z.wav,85.85526,87.00359,4323.52,1618.31,Oo,,,
6701,ICLISTENHF1251_20140704T125257.444Z.wav,113.7201,114.81459,5882.12,3125.44,Oo,,,
6702,ICLISTENHF1251_20140704T125257.444Z.wav,139.351,139.375,31999,5120,O,CK,,
6703,ICLISTENHF1251_20140704T125257.444Z.wav,181.007,181.06,27520,22720,O,CK,,
6704,ICLISTENHF1251_20140704T125257.444Z.wav,217.30038,217.60456,31999,18159.1,D|Lo,CK,,
6705,ICLISTENHF1251_20140704T125257.444Z.wav,227.45247,228.93535,5283.61,1933.2,Oo,TC,,
6706,ICLISTENHF1251_20140704T125257.444Z.wav,227.61962,228.80383,5436.42,1898.41,Oo,,,
6707,ICLISTENHF1251_20140704T125257.444Z.wav,229.50358,230.70573,5155.21,1928.52,Oo,,,
6708,ICLISTENHF1251_20140704T125257.444Z.wav,232.85171,234.37262,4058.3,1594.68,O|Oo,CK,,
6709,ICLISTENHF1251_20140704T125257.444Z.wav,248.28897,249.77186,13492.2,4096.18,O,CK,,
6710,ICLISTENHF1251_20140704T125257.444Z.wav,266.73004,267.60456,1101.71,318.44,Mn,,NS,
6711,ICLISTENHF1251_20140704T125257.444Z.wav,269.08745,269.52471,14427.75,91.96,Mn,,NS,
6852,ICLISTENHF1251_20140704T171257.489Z.wav,8.53611,8.89734,4491.62,1560.33,Pm,CK,,
6853,ICLISTENHF1251_20140704T171257.489Z.wav,143.30797,145.74144,6630.53,437.81,Oo,TC,,
6854,ICLISTENHF1251_20140704T171257.489Z.wav,150.79848,151.21673,4491.62,1413.29,Pm,CK,,
6888,ICLISTENHF1251_20140704T201257.526Z.wav,28.85932,29.31558,7158.69,1493.48,Pm,CK,,
6889,ICLISTENHF1251_20140704T201257.526Z.wav,44.67681,47.37643,3263.93,2080.07,D|Oo,W,,
6890,ICLISTENHF1251_20140704T201257.526Z.wav,81.52091,83.80228,3327.39,1263.64,Oo,TC,,
6891,ICLISTENHF1251_20140704T201257.526Z.wav,210.07605,211.3308,562.62,110.98,Mn,NT,NS,
7648,ICLISTENHF1251_20140902T070408.622Z.wav,46.80608,49.31559,283.9,36.43,Mn,NT,NS,
7649,ICLISTENHF1251_20140902T070408.622Z.wav,127.87072,129.04943,8812.97,2377.54,Oo,PC,,
7650,ICLISTENHF1251_20140902T070408.622Z.wav,278.89733,281.71103,5474.55,1719.91,Oo,PC,,
7652,ICLISTENHF1251_20140902T072408.625Z.wav,19.5057,20.57034,569.94,64.05,UN|Mn,,,
7653,ICLISTENHF1251_20140902T072408.625Z.wav,150.038023,151.21673,2932.59,1872.96,Oo,PC,,
7654,ICLISTENHF1251_20140902T072408.625Z.wav,194.86691,195.62738,461.95,114.8,UN|Mn,,,
7655,ICLISTENHF1251_20140902T072408.625Z.wav,237.246,238.496,355.9,159,Mn,TC,NS,
7659,ICLISTENHF1251_20140902T075408.631Z.wav,175.51331,176.5019,382.01,66.45,Mn,,NS,
7660,ICLISTENHF1251_20140902T075408.631Z.wav,181.65072,182.36842,5224.35,1200.66,Oo,PC,,
7661,ICLISTENHF1251_20140902T075408.631Z.wav,199.7189,200.8134,5805.79,1200.66,Oo,PC,,
7662,ICLISTENHF1251_20140902T075408.631Z.wav,200.8365,202.47148,5190.25,1757.16,Oo,TC,,
7663,ICLISTENHF1251_20140902T075408.631Z.wav,200.92105,202.01555,6357.87,1644.67,Oo,PC,,
7664,ICLISTENHF1251_20140902T075408.631Z.wav,203.68421,205.13756,6037.29,1306.42,Oo,PC,,
7665,ICLISTENHF1251_20140902T075408.631Z.wav,208.9952099,210.2512,7593.88,1373.52,Oo,PC,,
7666,ICLISTENHF1251_20140902T075408.631Z.wav,212.11722,213.10407,7131.33,1443.47,Oo,PC,,
7667,ICLISTENHF1251_20140902T075408.631Z.wav,214.05502,215.07775,7499.42,1467.44,Oo,PC,,
7668,ICLISTENHF1251_20140902T075408.631Z.wav,224.60525,225.41268,7405.95,1566.65,Oo,PC,,
7669,ICLISTENHF1251_20140902T075408.631Z.wav,232.64354,233.91746,6357.87,1160.41,Oo,PC,,
7670,ICLISTENHF1251_20140902T075408.631Z.wav,236.23206,237.45214,7499.42,1284.67,Oo,PC,,
7671,ICLISTENHF1251_20140902T075408.631Z.wav,242.49402,244.23445,7221.91,941.74,Oo,PC,,
7672,ICLISTENHF1251_20140902T075408.631Z.wav,255.21531,256.02273,6607.51,1644.67,Oo,PC,,
7673,ICLISTENHF1251_20140902T075408.631Z.wav,258.78589,259.75478,8914.87,1083.26,Oo,PC,,
7674,ICLISTENHF1251_20140902T075408.631Z.wav,261.04665,262.26675,5730.29,1046.3,Oo,PC,,
7675,ICLISTENHF1251_20140902T075408.631Z.wav,271.50718,272.0634,8385.83,1160.41,Oo,PC,,
7676,ICLISTENHF1251_20140902T075408.631Z.wav,273.98325,274.9701,8081.16,1541.34,Oo,PC,,
7677,ICLISTENHF1251_20140902T075408.631Z.wav,275.36483,276.20813,10177.27,1180.39,Oo,PC,,
7678,ICLISTENHF1251_20140902T075408.631Z.wav,280.65789,281.62679,8914.87,1419.84,Oo,PC,,
7679,ICLISTENHF1251_20140902T075408.631Z.wav,287.63756,288.53469,8283.22,1064.66,Oo,PC,,
7680,ICLISTENHF1251_20140902T075408.631Z.wav,297.88278,298.56458,9245.44,941.74,Oo,PC,,
7681,ICLISTENHF1251_20140902T075408.631Z.wav,298.9055,299.82056,6440.19,908.88,Oo,PC,,
7682,ICLISTENHF1251_20140902T080408.632Z.wav,22.69962,24.25856,5236.76,799.61,C|Mn|Oo,,,
7683,ICLISTENHF1251_20140902T080408.632Z.wav,23.07416,24.20455,6778.43,772.58,Oo,PC,,
7684,ICLISTENHF1251_20140902T080408.632Z.wav,28.63636,29.64115,6116.14,499.37,Oo,PC,,
7685,ICLISTENHF1251_20140902T080408.632Z.wav,31.52512,32.27871,5086.84,975.59,Oo,PC,,
7686,ICLISTENHF1251_20140902T080408.632Z.wav,58.294,58.797,565.7,31.4,Mn,,NS,
7687,ICLISTENHF1251_20140902T080408.632Z.wav,79.86244,80.8134,5155.21,678.75,Oo,PC,,
7688,ICLISTENHF1251_20140902T080408.632Z.wav,82.53589,83.28947,5436.42,908.88,Oo,PC,,
7689,ICLISTENHF1251_20140902T080408.632Z.wav,100.26315,101.28589,4952.35,861.39,Oo,PC,,
7690,ICLISTENHF1251_20140902T080408.632Z.wav,101.2320573,102.1650701,5086.84,1928.52,Oo,PC,,
7691,ICLISTENHF1251_20140902T080408.632Z.wav,102.97249,104.21053,4566.55,992.89,Oo,PC,,
7692,ICLISTENHF1251_20140902T080408.632Z.wav,106.54305,107.02751,6116.14,908.88,Oo,PC,,
7693,ICLISTENHF1251_20140902T080408.632Z.wav,107.94258,108.78589,5805.79,830.89,Oo,PC,,
7694,ICLISTENHF1251_20140902T080408.632Z.wav,165.77153,167.09928,8700.02,1083.26,Oo,PC,,
7695,ICLISTENHF1251_20140902T081408.634Z.wav,23.38403,25.36122,623.38,87.12,Mn,NT,NS,
7696,ICLISTENHF1251_20140902T081408.634Z.wav,213.0038,214.98099,5190.25,1995.05,Oo,TC,,
7697,ICLISTENHF1251_20140902T081408.634Z.wav,213.223,216.257,26070.8,21885.6,D|Gg,CK,,
7698,ICLISTENHF1251_20140902T081408.634Z.wav,213.26555,214.43181,6607.51,1467.44,Oo,PC,,
7699,ICLISTENHF1251_20140902T081408.634Z.wav,217.3744,218.73804,5805.79,1263.22,Oo,PC,,
7700,ICLISTENHF1251_20140902T081408.634Z.wav,230.84928,231.80024,4323.52,1725.9,Oo,PC,,
7701,ICLISTENHF1251_20140902T081408.634Z.wav,244.269,244.307,26171.6,7434.9,O,CK,,
7702,ICLISTENHF1251_20140902T081408.634Z.wav,255.1256,256.38158,6692.51,1839.38,Oo,PC,,
7703,ICLISTENHF1251_20140902T081408.634Z.wav,286.36363,287.35048,6607.51,1200.66,Oo,PC,,
7704,ICLISTENHF1251_20140902T081408.634Z.wav,290.75957,291.88995,6357.87,417.2,Oo,PC,,
7705,ICLISTENHF1251_20140902T081408.634Z.wav,297.3086,298.33133,7593.88,1121.28,Oo,PC,,
7706,ICLISTENHF1251_20140902T082408.635Z.wav,3.61217,5.05703,5474.55,2016.03,Oo,TC,,
7707,ICLISTENHF1251_20140902T082408.635Z.wav,3.76426,4.29658,31999,19796.3,D|Gg,CK,,
7708,ICLISTENHF1251_20140902T082408.635Z.wav,3.85766,4.70096,5294.26,1898.41,Oo,PC,,
7709,ICLISTENHF1251_20140902T082408.635Z.wav,13.9055,14.53349,7131.33,1810.44,Oo,PC,,
7710,ICLISTENHF1251_20140902T082408.635Z.wav,31.06464,32.20532,520.37,101.91,Mn,O,,
7711,ICLISTENHF1251_20140902T082408.635Z.wav,34.12679,34.89832,6607.51,1698.46,Oo,PC,,
7712,ICLISTENHF1251_20140902T082408.635Z.wav,248.31,248.474,26680.6,16628.3,O,CK,,
7713,ICLISTENHF1251_20140902T082408.635Z.wav,292.289,292.319,30779.3,7542.2,O,CK,,
7718,ICLISTENHF1251_20140902T084408.640Z.wav,37.277,38.033,16348.8,1438.7,D,PC,,
7719,ICLISTENHF1251_20140902T084408.640Z.wav,44.96411,46.47129,4886.22,1618.31,Oo,PC,,
7720,ICLISTENHF1251_20140902T084408.640Z.wav,51.21672,53.42205,4616.27,1912.95,Oo,TC,,
7721,ICLISTENHF1251_20140902T084408.640Z.wav,51.76435,52.85884,5436.42,1839.38,Oo,PC,,
7722,ICLISTENHF1251_20140902T084408.640Z.wav,78.6244,79.73684,5655.61,941.74,Oo,PC,,
7723,ICLISTENHF1251_20140902T084408.640Z.wav,88.45694,89.53349,5294.26,1644.67,Oo,PC,,
7724,ICLISTENHF1251_20140902T084408.640Z.wav,106.88397,108.01435,5882.12,1566.65,Oo,PC,,
7725,ICLISTENHF1251_20140902T084408.640Z.wav,111.96172,113.21769,4629.05,1491.74,Oo,PC,,
7726,ICLISTENHF1251_20140902T084408.640Z.wav,135.30502,136.11244,5364.95,1010.44,Oo,PC,,
7727,ICLISTENHF1251_20140902T084408.640Z.wav,140.79544,141.67464,5730.29,1781.89,Oo,PC,,
7728,ICLISTENHF1251_20140902T084408.640Z.wav,144.33014,145.22727,5019.22,1566.65,Oo,PC,,
7729,ICLISTENHF1251_20140902T084408.640Z.wav,152.22488,152.9067,7041.7,1592.3,Oo,PC,,
7730,ICLISTENHF1251_20140902T084408.640Z.wav,153.76426,154.25856,31371.3,18826.98,O,CK,,
7731,ICLISTENHF1251_20140902T084408.640Z.wav,158.52273,159.5634,6357.87,1541.34,Oo,PC,,
7732,ICLISTENHF1251_20140902T084408.640Z.wav,171.35167,172.17703,6037.29,1868.7,Oo,PC,,
7733,ICLISTENHF1251_20140902T084408.640Z.wav,177.70334,178.34928,6195.85,1516.37,Oo,PC,,
7734,ICLISTENHF1251_20140902T084408.640Z.wav,231.06464,232.05323,555.39,332.26,Mn,TC,NS,
7745,ICLISTENHF1251_20140902T101408.655Z.wav,67.32057,68.19975,5959.28,1959.02,Oo,PC,,
7746,ICLISTENHF1251_20140902T101408.655Z.wav,111.90789,113.19975,6195.85,1592.3,Oo,PC,,
7747,ICLISTENHF1251_20140902T101408.655Z.wav,115.24715,116.53991,5190.25,2058.54,Oo,PC,,
7748,ICLISTENHF1251_20140902T101408.655Z.wav,115.31699,116.32177,7041.7,1928.52,Oo,PC,,
7749,ICLISTENHF1251_20140902T101408.655Z.wav,269.518378,270.54499,288.04,112.88,Mn,,NS,
7752,ICLISTENHF1251_20140902T103408.660Z.wav,68.02281,69.5057,4532.86,2847.26,Oo,PC,,
7753,ICLISTENHF1251_20140902T103408.660Z.wav,70.95057,73.19392,341.75,84.09,Mn,TC,NS,
7771,ICLISTENHF1251_20140902T123408.681Z.wav,25.77947,26.9962,724.71,569.94,C,,,
7772,ICLISTENHF1251_20140902T123408.681Z.wav,106.026,106.39,408.6,12.6,Mn,,NS,
7773,ICLISTENHF1251_20140902T123408.681Z.wav,222.28137,223.95437,4962.84,1665.28,Oo,PC,,
11605,ICLISTENHF1251_20141202T041144.884Z.wav,26.88213,30.26616,615.5,126.91,Mn,TC,,
11606,ICLISTENHF1251_20141202T041144.884Z.wav,185.85551,187.75665,34.97,14.45,B,,,
11607,ICLISTENHF1251_20141202T041144.884Z.wav,277.64258,279.80989,2629.77,935.02,Oo,PC,,
11608,ICLISTENHF1251_20141202T041144.884Z.wav,280.33053,281.66466,3658.16,958.54,Oo,PC,,
11609,ICLISTENHF1251_20141202T041144.884Z.wav,282.36779,283.57571,3979.27,830.89,Oo,PC,,
11684,ICLISTENHF1251_20141202T093144.938Z.wav,24.56274,26.92015,24.4,12.81,Bp,backbeat,,
11685,ICLISTENHF1251_20141202T093144.938Z.wav,50.608365,52.50951,493.69,164.5,Mn,TC,,
11686,ICLISTENHF1251_20141202T093144.938Z.wav,204.18251,206.04563,4962.84,1719.91,Oo,,,
11687,ICLISTENHF1251_20141202T094144.940Z.wav,40.30418,42.12928,6242.56,957.46,Oo,,,
11688,ICLISTENHF1251_20141202T094144.940Z.wav,132.09125,133.91634,35.69,16.26,Bp,20 Hz,,
